account_id;client_id;product_code;product_name;opened_at;closed_at;status
A1013553;C107905;DC;Дебетовая карта «Синица»;2022-09-01;;active
A1013554;C109196;DC;Дебетовая карта «Синица»;2026-11-14;;active
A1013555;C104201;DC;Дебетовая карта «Синица»;2026-05-21;;active
A1013556;C104133;DC;Дебетовая карта «Синица»;2022-10-24;;active
A1013557;C104071;DC;Дебетовая карта «Синица»;2024-08-08;;active
A1013558;C110001;DC;Дебетовая карта «Синица»;2023-03-20;;active
A1013559;C110001;CC;Кредитная карта «Синица»;2023-04-11;;active
A1013560;C103220;DC;Дебетовая карта «Синица»;2026-12-26;;active
A1013561;C101911;DC;Дебетовая карта «Синица»;2023-10-04;2025-05-10;closed
A1013562;C111012;DC;Дебетовая карта «Синица»;2025-05-18;;active
A1013563;C101097;DC;Дебетовая карта «Синица»;2026-01-18;;active
A1013564;C109319;DC;Дебетовая карта «Синица»;2023-10-07;;active
A1013565;C109319;SV;Накопительный счёт «Копилка»;2022-07-23;;active
A1013566;C109319;CC;Кредитная карта «Синица»;2023-04-07;2026-09-26;closed
A1013567;C105995;DC;Дебетовая карта «Синица»;2024-04-28;;active
A1013568;C102529;DC;Дебетовая карта «Синица»;2024-10-16;;active
A1013569;C100730;DC;Дебетовая карта «Синица»;2025-10-12;;active
A1013570;C100730;DEP;Вклад «Гнездо»;2025-10-12;;active
A1013571;C107464;DC;Дебетовая карта «Синица»;2023-08-16;;active
A1013572;C110039;DC;Дебетовая карта «Синица»;2024-09-08;;active
A1013573;C100522;DC;Дебетовая карта «Синица»;2026-01-21;;active
A1013574;C100522;SV;Накопительный счёт «Копилка»;2026-07-13;;active
A1013575;C106099;DC;Дебетовая карта «Синица»;2024-05-28;;active
A1013576;C109032;DC;Дебетовая карта «Синица»;2025-02-12;;active
A1013577;C109032;SV;Накопительный счёт «Копилка»;2025-02-12;;active
A1013578;C106368;DC;Дебетовая карта «Синица»;2026-10-17;;active
A1013579;C106368;SV;Накопительный счёт «Копилка»;2025-11-17;;active
A1013580;C107731;DC;Дебетовая карта «Синица»;2023-10-15;;active
A1013581;C107731;DC;Дебетовая карта «Синица»;2024-03-21;;active
A1013582;C101730;DC;Дебетовая карта «Синица»;2023-01-20;;active
A1013583;C100521;DC;Дебетовая карта «Синица»;2024-07-22;;active
A1013584;C104670;DC;Дебетовая карта «Синица»;2025-08-07;;active
A1013585;C105209;DC;Дебетовая карта «Синица»;2024-12-15;;active
A1013586;C105209;CC;Кредитная карта «Синица»;2024-12-15;;active
A1013587;C107095;DC;Дебетовая карта «Синица»;2022-07-02;;active
A1013588;C106139;DC;Дебетовая карта «Синица»;2024-04-16;;active
A1013589;C106139;DC;Дебетовая карта «Синица»;2026-05-10;;active
A1013590;C102780;DC;Дебетовая карта «Синица»;2023-11-21;2025-11-13;closed
A1013591;C102780;DC;Дебетовая карта «Синица»;2023-11-21;;active
A1013592;C108835;DC;Дебетовая карта «Синица»;2026-11-26;;active
A1013593;C100728;DC;Дебетовая карта «Синица»;2026-10-03;;active
A1013594;C100342;DC;Дебетовая карта «Синица»;2023-08-20;;active
A1013595;C100342;DC;Дебетовая карта «Синица»;2023-08-20;;active
A1013596;C107729;DC;Дебетовая карта «Синица»;2025-06-16;;active
A1013597;C107729;SV;Накопительный счёт «Копилка»;2025-06-16;;active
A1013598;C110097;DC;Дебетовая карта «Синица»;2025-02-27;;active
A1013599;C110097;DEP;Вклад «Гнездо»;2021-06-01;;active
A1013600;C106161;DC;Дебетовая карта «Синица»;2026-09-08;;active
A1013601;C106161;DC;Дебетовая карта «Синица»;2025-04-25;;active
A1013602;C106553;DC;Дебетовая карта «Синица»;2023-12-25;;active
A1013603;C110107;DC;Дебетовая карта «Синица»;2023-09-26;;active
A1013604;C111395;DC;Дебетовая карта «Синица»;2023-08-22;;active
A1013605;C111395;DC;Дебетовая карта «Синица»;2024-10-08;;active
A1013606;C111774;DC;Дебетовая карта «Синица»;2022-11-09;;active
A1013607;C103056;DC;Дебетовая карта «Синица»;2025-06-26;2025-10-17;closed
A1013608;C105071;DC;Дебетовая карта «Синица»;2021-11-05;;active
A1013609;C111200;DC;Дебетовая карта «Синица»;2024-06-22;;active
A1013610;C111200;DC;Дебетовая карта «Синица»;2024-06-22;;active
A1013611;C101271;DC;Дебетовая карта «Синица»;2026-01-09;;active
A1013612;C101271;CC;Кредитная карта «Синица»;2025-03-02;;active
A1013613;C107345;DC;Дебетовая карта «Синица»;2025-12-23;2025-09-12;closed
A1013614;C107345;SV;Накопительный счёт «Копилка»;2025-12-23;;active
A1013615;C100525;DC;Дебетовая карта «Синица»;2025-03-09;;active
A1013616;C101696;DC;Дебетовая карта «Синица»;2025-11-20;2026-05-10;closed
A1013617;C111965;DC;Дебетовая карта «Синица»;2025-08-12;;active
A1013618;C111965;DC;Дебетовая карта «Синица»;2025-08-12;;active
A1013619;C111965;DC;Дебетовая карта «Синица»;2025-08-12;2025-05-06;closed
A1013620;C104404;DC;Дебетовая карта «Синица»;2025-12-25;;active
A1013621;C104404;DC;Дебетовая карта «Синица»;2025-12-25;;active
A1013622;C110405;DC;Дебетовая карта «Синица»;2026-01-12;;active
A1013623;C107545;DC;Дебетовая карта «Синица»;2025-08-06;;active
A1013624;C105771;DC;Дебетовая карта «Синица»;2023-04-23;;active
A1013625;C105771;DC;Дебетовая карта «Синица»;2024-05-10;;active
A1013626;C105771;SV;Накопительный счёт «Копилка»;2025-09-04;;active
A1013627;C101411;DC;Дебетовая карта «Синица»;2025-12-19;;active
A1013628;C108586;DC;Дебетовая карта «Синица»;2026-09-10;;active
A1013629;C108586;SV;Накопительный счёт «Копилка»;2022-11-19;;active
A1013630;C108586;DC;Дебетовая карта «Синица»;2023-09-18;;active
A1013631;C110450;DC;Дебетовая карта «Синица»;2022-09-19;;active
A1013632;C106583;DC;Дебетовая карта «Синица»;2023-12-15;;active
A1013633;C102569;DC;Дебетовая карта «Синица»;2024-08-20;;active
A1013634;C102569;DC;Дебетовая карта «Синица»;2025-04-12;2025-02-20;closed
A1013635;C102569;DC;Дебетовая карта «Синица»;2023-05-03;;active
A1013636;C105585;DC;Дебетовая карта «Синица»;2024-03-02;;active
A1013637;C105585;DC;Дебетовая карта «Синица»;2024-03-02;;active
A1013638;C106374;DC;Дебетовая карта «Синица»;2024-06-22;;active
A1013639;C106374;DC;Дебетовая карта «Синица»;2024-06-22;2025-04-13;closed
A1013640;C106374;DC;Дебетовая карта «Синица»;2024-06-22;;active
A1013641;C110597;DC;Дебетовая карта «Синица»;2024-01-26;;active
A1013642;C106936;DC;Дебетовая карта «Синица»;2025-01-20;;active
A1013643;C106936;DC;Дебетовая карта «Синица»;2026-11-16;;active
A1013644;C110376;DC;Дебетовая карта «Синица»;2023-05-17;;active
A1013645;C111942;DC;Дебетовая карта «Синица»;2021-06-27;;active
A1013646;C101571;DC;Дебетовая карта «Синица»;2026-08-26;;active
A1013647;C102685;DC;Дебетовая карта «Синица»;2022-03-20;;active
A1013648;C102685;DC;Дебетовая карта «Синица»;2021-12-06;;active
A1013649;C104235;DC;Дебетовая карта «Синица»;2025-05-06;;active
A1013650;C104235;DC;Дебетовая карта «Синица»;2025-05-06;;active
A1013651;C100854;DC;Дебетовая карта «Синица»;2023-01-17;;active
A1013652;C100273;DC;Дебетовая карта «Синица»;2026-01-13;;active
A1013653;C106025;DC;Дебетовая карта «Синица»;2023-05-20;;active
A1013654;C106909;DC;Дебетовая карта «Синица»;2024-03-19;;active
A1013655;C106909;CC;Кредитная карта «Синица»;2026-05-16;;active
A1013656;C110100;DC;Дебетовая карта «Синица»;2024-06-06;;active
A1013657;C110100;SV;Накопительный счёт «Копилка»;2024-06-06;;active
A1013658;C110100;DC;Дебетовая карта «Синица»;2026-12-16;;active
A1013659;C109670;DC;Дебетовая карта «Синица»;2025-04-27;;active
A1013660;C107136;DC;Дебетовая карта «Синица»;2022-06-19;;active
A1013661;C107136;CC;Кредитная карта «Синица»;2025-01-04;;active
A1013662;C104102;DC;Дебетовая карта «Синица»;2024-02-01;;active
A1013663;C104102;CC;Кредитная карта «Синица»;2023-05-12;;active
A1013664;C111469;DC;Дебетовая карта «Синица»;2024-08-27;;active
A1013665;C111469;CC;Кредитная карта «Синица»;2024-08-27;;active
A1013666;C109685;DC;Дебетовая карта «Синица»;2022-01-24;;active
A1013667;C109685;CC;Кредитная карта «Синица»;2026-10-02;;active
A1013668;C109685;DC;Дебетовая карта «Синица»;2024-01-13;2025-04-02;closed
A1013669;C106016;DC;Дебетовая карта «Синица»;2026-11-03;;active
A1013670;C109582;DC;Дебетовая карта «Синица»;2024-04-17;;active
A1013671;C109582;CC;Кредитная карта «Синица»;2024-12-11;;active
A1013672;C102006;DC;Дебетовая карта «Синица»;2022-01-19;;active
A1013673;C102006;SV;Накопительный счёт «Копилка»;2024-04-25;;active
A1013674;C102006;SV;Накопительный счёт «Копилка»;2022-08-09;;active
A1013675;C109886;DC;Дебетовая карта «Синица»;2025-09-25;;active
A1013676;C109886;DEP;Вклад «Гнездо»;2025-04-13;;active
A1013677;C109111;DC;Дебетовая карта «Синица»;2024-08-12;;active
A1013678;C111248;DC;Дебетовая карта «Синица»;2022-12-25;2026-10-09;closed
A1013679;C111248;DC;Дебетовая карта «Синица»;2024-10-06;;active
A1013680;C102552;DC;Дебетовая карта «Синица»;2025-01-10;;active
A1013681;C105098;DC;Дебетовая карта «Синица»;2023-05-26;;active
A1013682;C102239;DC;Дебетовая карта «Синица»;2025-09-08;;active
A1013683;C105523;DC;Дебетовая карта «Синица»;2022-06-12;;active
A1013684;C105523;SV;Накопительный счёт «Копилка»;2021-03-10;;active
A1013685;C105228;DC;Дебетовая карта «Синица»;2025-11-06;;active
A1013686;C109855;DC;Дебетовая карта «Синица»;2025-05-18;;active
A1013687;C109855;SV;Накопительный счёт «Копилка»;2025-05-18;;active
